irn,DarYearCollected,DarHigherTaxon,DarCollector,DarCollector2,DarStateProvince,DarCounty,DarLocality,DarIdentifiedBy
14315560,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Pilumnidae",M.Rathbun,,Pernambuco,,Pernambuco?,"Rathbun, Mary Jane, Smithsonian Institution"
14139351,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Carpiliidae",M.Rathbun,,Pernambuco,,Pernambuco,"Rathbun, Mary Jane, Smithsonian Institution"
14494892,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Epialtidae",M.Rathbun,,Pernambuco,,Pernambuco,"Rathbun, Mary Jane, Smithsonian Institution"
14930773,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Mithracidae",M.Rathbun,,Pernambuco,,Rio Formoso,"Rathbun, Mary Jane, Smithsonian Institution"
14525235,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Ocypodidae",M.Rathbun,,Bahia,,Plataforma,"Rathbun, Mary Jane, Smithsonian Institution"
14598689,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Epialtidae",M.Rathbun,,Pernambuco,,Pernambuco,"Rathbun, Mary Jane, Smithsonian Institution"
14495510,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Ocypodidae",M.Rathbun,,Pernambuco,,Pernambuco,"Rathbun, Mary Jane, Smithsonian Institution"
14495509,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Ocypodidae",M.Rathbun,,Pernambuco,,Pernambuco?,"Rathbun, Mary Jane, Smithsonian Institution"
14495381,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Ocypodidae",M.Rathbun,,Pernambuco,,Pernambuco,"Rathbun, Mary Jane, Smithsonian Institution"
14714924,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Plagusiidae",M.Rathbun,,Pernambuco,,Pernambuco,"Rathbun, Mary Jane, Smithsonian Institution"
14804729,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Sesarmidae",M.Rathbun,,Bahia,,Plataforma,"Rathbun, Mary Jane, Smithsonian Institution"
13986319,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Panopeidae",M.Rathbun,,Pernambuco,,Pernambuco,"Rathbun, Mary Jane"
13983283,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Panopeidae",M.Rathbun,,Bahia,,Bonfim,"Rathbun, Mary J.; Benedict, James E."
13986273,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Panopeidae",M.Rathbun,,Pernambuco,,Pernambuco,"Benedict, James E.; Rathbun, Mary J."
13986276,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Panopeidae",M.Rathbun,,Pernambuco,,Pernambuco?,"Benedict, James E.; Rathbun, Mary J."
13986280,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Panopeidae",M.Rathbun,,Pernambuco,,Rio Formoso,"Benedict, James E.; Rathbun, Mary J."
14367355,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Pilumnidae",M.Rathbun,,Pernambuco,,Recife Mapella,
14417984,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Ocypodidae",M.Rathbun,,Pernambuco,,Pernambuco?,
14417985,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Ocypodidae",M.Rathbun,,Pernambuco,,Pernambuco,
14417987,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Ocypodidae",M.Rathbun,,Bahia,,Caravelas,
13984061,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Panopeidae",M.Rathbun,,Bahia,,Bonfim,
14537688,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Mithracidae",M.Rathbun,,Pernambuco,,Rio Formoso,
14537692,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Mithracidae",M.Rathbun,,Bahia,,Plataforma,
14882512,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Mithracidae",M.Rathbun,,Pernambuco,,Rio Formoso,
14929038,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Mithracidae",M.Rathbun,,Pernambuco,,Rio Formoso,
13987231,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Panopeidae",R.Rathbun,,Bahia,,Mapelle,"Williams, A. B."
13987244,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Panopeidae",R.Rathbun,,Bahia,,Plataforma,"Williams, A. B."
10020,1875,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae",R.Rathbun,,,,"Bay of Rio de Janeiro, Ilha de Paqueta","Vaughan, T. W."
10022,1875,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae",R.Rathbun,,,,"Bay of Rio de Janeiro, Ilha de Paqueta","Vaughan, T. W."
10023,1875,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae",R.Rathbun,,,,"Bay of Rio de Janeiro, Ilha de Paqueta","Vaughan, T. W."
14554703,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Mithracidae",R.Rathbun,,Bahia,,Plataforma,"Rathbun, Mary Jane, Smithsonian Institution"
13921590,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Panopeidae",R.Rathbun,,Bahia,,,"Rathbun, Mary Jane, Smithsonian Institution"
13986732,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Xanthidae",R.Rathbun,,Bahia,,"Bahia Bay, Bon Fim","Rathbun, Mary Jane, Smithsonian Institution"
14315659,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Pilumnidae",R.Rathbun,,Bahia,,"Bahia Bay, Bon Fim","Rathbun, Mary Jane, Smithsonian Institution"
14669866,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Grapsidae",R.Rathbun,,Bahia,,Plataforma,"Rathbun, Mary Jane, Smithsonian Institution"
13986836,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Xanthidae",R.Rathbun,,Bahia,,Plataforma,"Rathbun, Mary Jane, Smithsonian Institution"
13250031,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Dromiidae",R.Rathbun,,Pernambuco,,Santo Aleixo,"Rathbun, Mary Jane, Smithsonian Institution"
13857396,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Xanthidae",R.Rathbun,,Pernambuco,,Fernando De Noronha Archipelago,"Rathbun, Mary Jane, Smithsonian Institution"
14930775,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Mithracidae",R.Rathbun,,,,Fernando De Noronha Island,"Rathbun, Mary Jane, Smithsonian Institution"
14930776,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Mithracidae",R.Rathbun,,Bahia,,Mar Grande,"Rathbun, Mary Jane, Smithsonian Institution"
14460320,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Sesarmidae",R.Rathbun,,Bahia,,Mapelle,"Rathbun, Mary Jane, Smithsonian Institution"
14234581,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Eriphiidae",R.Rathbun,,,,Pernambuco,"Rathbun, Mary Jane, Smithsonian Institution"
14234585,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Eriphiidae",R.Rathbun,,Bahia,,Abrolhos Island,"Rathbun, Mary Jane, Smithsonian Institution"
14234590,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Eriphiidae",R.Rathbun,,Bahia,,"Plataforma, Bay of Bahia","Rathbun, Mary Jane, Smithsonian Institution"
14234601,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Eriphiidae",R.Rathbun,,Bahia,,"Plataforma, Bay of Bahia","Rathbun, Mary Jane, Smithsonian Institution"
14234604,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Eriphiidae",R.Rathbun,,Bahia,,"Plataforma, Bay of Bahia","Rathbun, Mary Jane, Smithsonian Institution"
14234607,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Eriphiidae",R.Rathbun,,,,Pernambuco,"Rathbun, Mary Jane, Smithsonian Institution"
14234610,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Eriphiidae",R.Rathbun,,,,"Santo Aleixo, Pernambuco","Rathbun, Mary Jane, Smithsonian Institution"
14494910,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Epialtidae",R.Rathbun,,,,Pernambuco,"Rathbun, Mary Jane, Smithsonian Institution"
14497417,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Grapsidae",R.Rathbun,,Bahia,,"Plataforma, Bay of Bahia","Rathbun, Mary Jane, Smithsonian Institution"
14497422,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Grapsidae",R.Rathbun,,,,Pernambuco,"Rathbun, Mary Jane, Smithsonian Institution"
11144323,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Pisidae",R.Rathbun,,Pernambuco,,Fernando De Noronha Archipelago,"Rathbun, Mary Jane, Smithsonian Institution"
14498483,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Grapsidae",R.Rathbun,,Pernambuco,,Fernando De Noronha Archipelago,"Rathbun, Mary Jane, Smithsonian Institution"
14554691,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Mithracidae",R.Rathbun,,Bahia,,Plataforma,"Rathbun, Mary Jane, Smithsonian Institution"
14502935,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Gecarcinidae",R.Rathbun,,Pernambuco,,Rio Formosa,"Rathbun, Mary Jane, Smithsonian Institution"
14595278,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Ocypodidae",R.Rathbun,,Bahia,,Plataforma,"Rathbun, Mary Jane, Smithsonian Institution"
14495290,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Ocypodidae",R.Rathbun,,Bahia,,"Plataforma, Bay of Bahia","Rathbun, Mary Jane, Smithsonian Institution"
14624503,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Ocypodidae",R.Rathbun,,Bahia,,"Plataforma, Bay of Bahia","Rathbun, Mary Jane, Smithsonian Institution"
13921550,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Panopeidae",R.Rathbun,,,,"Bay of Rio de Janeiro, Ilha de Paqueta","Rathbun, Mary Jane, Smithsonian Institution"
13969866,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Panopeidae",R.Rathbun,,,,"Bay of Rio de Janeiro, Ilha de Paqueta","Rathbun, Mary Jane, Smithsonian Institution"
13970048,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Panopeidae",R.Rathbun,,,,"Bay of Rio de Janeiro, Ilha de Paqueta","Rathbun, Mary Jane, Smithsonian Institution"
13921545,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Panopeidae",R.Rathbun,,,,"Bay of Rio de Janeiro, Ilha de Paqueta","Rathbun, Mary Jane, Smithsonian Institution"
12726700,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Portunidae",R.Rathbun,,,,"Bay of Rio de Janeiro, Ilha de Paqueta","Rathbun, Mary Jane, Smithsonian Institution"
12761240,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Portunidae",R.Rathbun,,,,"Bay of Rio de Janeiro, Ilha de Paqueta","Rathbun, Mary Jane, Smithsonian Institution"
14596713,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Ocypodidae",R.Rathbun,,,,"Bay of Rio de Janeiro, Ilha de Paqueta","Rathbun, Mary Jane, Smithsonian Institution"
14554421,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Ocypodidae",R.Rathbun,,,,Brazil,"Rathbun, Mary Jane, Smithsonian Institution"
14554425,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Ocypodidae",R.Rathbun,,,,Pernambuco,"Rathbun, Mary Jane, Smithsonian Institution"
14554411,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Ocypodidae",R.Rathbun,,Bahia,,Plataforma,"Rathbun, Mary Jane, Smithsonian Institution"
14554415,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Ocypodidae",R.Rathbun,,Bahia,,"Caravelas, Salt lagoon","Rathbun, Mary Jane, Smithsonian Institution"
14674091,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Grapsidae",R.Rathbun,,Bahia,,Plataforma,"Rathbun, Mary Jane, Smithsonian Institution"
14715037,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Plagusiidae",R.Rathbun,,Pernambuco,,Fernando De Noronha Archipelago,"Rathbun, Mary Jane, Smithsonian Institution"
14778240,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Sesarmidae",R.Rathbun,,Bahia,,Mapelle,"Rathbun, Mary Jane, Smithsonian Institution"
14804712,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Sesarmidae",R.Rathbun,,,,"Santo Aleixo, Pernambuco","Rathbun, Mary Jane, Smithsonian Institution"
14804719,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Sesarmidae",R.Rathbun,,,,"Santo Aleixo, Pernambuco","Rathbun, Mary Jane, Smithsonian Institution"
14804724,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Sesarmidae",R.Rathbun,,Bahia,,Mapele,"Rathbun, Mary Jane, Smithsonian Institution"
13983800,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Panopeidae",R.Rathbun,,,,"Bay of Rio de Janeiro, Ilha de Paqueta","Rathbun, Mary Jane"
13983271,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Panopeidae",R.Rathbun,,Bahia,,Plataforma,"Rathbun, Mary J.; Benedict, James E."
12705499,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Portunidae",R.Rathbun,,,,"Bay of Rio de Janeiro, Ilha de Paqueta","Rathbun, M. J."
12409973,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Portunidae",R.Rathbun,,,,"Bay of Rio de Janeiro, Ilha de Paqueta","Rathbun, M. J."
11885,1875,"Animalia, Cnidaria, Hydrozoa, Leptolinae, Leptothecata, Conica, Aglaopheniidae",R.Rathbun,,,,Carapella,"Nutting, C. C."
11884,1875,"Animalia, Cnidaria, Hydrozoa, Leptolinae, Leptothecata, Conica, Aglaopheniidae",R.Rathbun,,,,Carapella,"Nutting, C. C."
309139,1875,"Animalia, Echinodermata, Ophiuroidea, Ophiurida, Ophiactidae",R.Rathbun,,Pernambuco,,,"Koehler, R."
255943,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Palinuridae",R.Rathbun,,Pernambuco,,,"Holthius, L. B."
175571,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Scyllaridae",R.Rathbun,,Pernambuco,,Recife,"Holthius, L. B."
154055,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Inachidae",R.Rathbun,,,,"Bay of Rio de Janeiro, Ilha de Paqueta","Goeke, G. D."
254846,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Alpheidae",R.Rathbun,,Bahia,,Plataforma,"Coutiere, H."
960610,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Ocypodidae",R.Rathbun,,,,"Bay of Rio de Janeiro, Ilha de Paqueta","Bezerra, Luis"
13986298,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Panopeidae",R.Rathbun,,Bahia,,Plataforma,"Benedict, James E.; Rathbun, Mary J."
24046,1875,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Gorgoniidae",R.Rathbun,,,,"Bay of Rio de Janeiro, Ilha de Paqueta","Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"
14746841,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Sesarmidae",R.Rathbun,,,,"Itaparica, Bahia","Abele, Lawrence G."
14746845,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Sesarmidae",R.Rathbun,,,,"Bay of Rio de Janeiro, Ilha de Paqueta","Abele, Lawrence G."
10007,1875,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae",R.Rathbun,,,,"Bay of Rio de Janeiro, Ilha de Paqueta",
10019,1875,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae",R.Rathbun,,,,"Bay of Rio de Janeiro, Ilha de Paqueta",
11940769,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Diogenidae",R.Rathbun,,Bahia,,,
12194268,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Porcellanidae",R.Rathbun,,Pernambuco,,,
10021,1875,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae",R.Rathbun,,,,"Bay of Rio de Janeiro, Ilha de Paqueta",
11940690,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Diogenidae",R.Rathbun,,Pernambuco,,,
11940757,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Diogenidae",R.Rathbun,,Bahia,,,
14882509,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Mithracidae",R.Rathbun,,Bahia,,Plataforma,
14882511,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Mithracidae",R.Rathbun,,,,Fernando De Noronha Island,
14554684,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Mithracidae",R.Rathbun,,Bahia,,Bonfim,
14537715,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Mithracidae",R.Rathbun,,Pernambuco,,Rio Formosa,
14598685,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Mithracidae",R.Rathbun,,,,Fernando De Noronha Island,
14417992,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Ocypodidae",R.Rathbun,,Pernambuco,,Fernando De Noronha Archipelago,
13984065,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Panopeidae",R.Rathbun,,,,"Bay of Rio de Janeiro, Ilha de Paqueta",
11859529,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Gecarcinidae",R.Rathbun,,Pernambuco,,Fernando De Noronha Archipelago,
14806593,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Inachoididae",R.Rathbun,,Bahia,,Mar Grande,
14823531,1875,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Mithracidae",R.Rathbun,,Pernambuco,,Rio Formosa,
219408,1876,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Porcellanidae",R.Rathbun,,Bahia,,"Mar Grande, Itaparica Bahia, Jaburu Point, S Of","Werding, Bernd"
219353,1876,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Porcellanidae",R.Rathbun,,Bahia,,"Mar Grande, Itaparica Bahia, Jaburu Point, S Of","Werding, Bernd"
10016,1876,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae",R.Rathbun,,Bahia,,"Bahia Bay, Periperi","Vaughan, T. W."
10264147,1876,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Siderastreidae",R.Rathbun,,,,Bahia,"Rathbun, R."
314981,1876,"Animalia, Echinodermata, Asteroidea, Valvatida, Ophidiasteridae",R.Rathbun,,,,Bahia,"Rathbun, R."
11101007,1876,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Gorgoniidae",R.Rathbun,,Bahia,,"Caravelas, Barra Beach","Rathbun, R."
314982,1876,"Animalia, Echinodermata, Asteroidea, Spinulosida, Echinasteridae",R.Rathbun,,Bahia,,Abrolhos Islands,"Rathbun, R."
314988,1876,"Animalia, Echinodermata, Echinoidea, Clypeasteroida, Mellitidae",R.Rathbun,,Bahia,,Itaparica,"Mooi, Richard J."
17606,1876,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Gorgoniidae",R.Rathbun,,Bahia,,"Caravelas, Barra Beach","Castro, C. B."
26312,1876,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Plexauridae, Plexaurinae",R.Rathbun,,Bahia,,Mar Grande,"Cash, L."
26328,1876,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Plexauridae, Plexaurinae",R.Rathbun,,Bahia,,Mar Grande,"Cash, L."
26339,1876,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Plexauridae, Plexaurinae",R.Rathbun,,Bahia,,Mar Grande,"Cash, L."
26361,1876,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Plexauridae, Plexaurinae",R.Rathbun,,Bahia,,Mar Grande,"Cash, L."
26350,1876,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Plexauridae, Plexaurinae",R.Rathbun,,Bahia,,Mar Grande,"Cash, L."
26318,1876,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Plexauridae, Plexaurinae",R.Rathbun,,Bahia,,Mar Grande,"Cash, L."
26540,1876,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Plexauridae, Plexaurinae",R.Rathbun,,Bahia,,Mar Grande,"Cash, L."
26372,1876,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Plexauridae, Plexaurinae",R.Rathbun,,Bahia,,Mar Grande,"Cash, L."
26529,1876,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Plexauridae, Plexaurinae",R.Rathbun,,Bahia,,Mar Grande,"Cash, L."
26551,1876,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Plexauridae, Plexaurinae",R.Rathbun,,Bahia,,Mar Grande,"Cash, L."
13928636,1876,"Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Porcellanidae",R.Rathbun,,Bahia,,Plataforma.,"Benedict, J. E."
26254,1876,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Plexauridae, Plexaurinae",R.Rathbun,,Pernambuco,,"Candeias, Reef","Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"
